timestamp,storename,address_original,address_normalize[0],address_normalize[1],最終更新日,url,開設者種別,開設者名,管理者名,歯科一般領域一覧,歯科口腔外科領域一覧,小児歯科領域一覧,矯正歯科領域一覧,施設状況一覧,対応可能ﾅ麻酔治療一覧,在宅医療,連携ﾉ有無,歯科医師(総数|常勤|非常勤),歯科技工士(総数|常勤|非常勤),歯科助手(総数|常勤|非常勤),歯科衛生士(総数|常勤|非常勤),前年度1日平均外来患者数,緯度,経度,page
2023-09-02,はせがわ歯科こども歯科,名古屋市西区平中町４番地,愛知県名古屋市西区平中町4,,2023年1月14日,https://iryojoho.pref.aichi.jp/medical/detail.cfm?objectid=68825,医療法人,まもるは,長谷川 信洋,"[○, －, －, －, －, －, ]","[○, ○, －, －, ○, －, －, ]",na,na,"[, 駐車場の有無（契約駐車場も含む）]",na,na,na,3|2|1,na,na,3|2|1,,na,na,27
2023-09-02,花の木歯科,名古屋市西区花の木１－２－２３,愛知県名古屋市西区花ﾉ木一丁目2-23,,2016年8月26日,https://iryojoho.pref.aichi.jp/medical/detail.cfm?objectid=63440,個人,髙木 信一,髙木 信一,"[○, －, －, －, －, －, ]","[○, －, －, －, －, －, －, ]",na,na,"[, 駐車場の有無（契約駐車場も含む）]",na,na,na,1|1|,na,na,2||2,,na,na,27
2023-09-02,早川歯科,名古屋市西区比良二丁目６９番地,愛知県名古屋市西区比良二丁目69,,2023年1月27日,https://iryojoho.pref.aichi.jp/medical/detail.cfm?objectid=63446,個人,早川 祐久,早川 祐久,"[○, －, －, －, ○, －, ]","[○, ○, －, －, －, －, －, ]",na,na,"[, 駐車場の有無（契約駐車場も含む）]",na,na,na,1|1|,na,na,||,,na,na,27
2023-09-02,原歯科医院,名古屋市西区浮野町４３,愛知県名古屋市西区浮野町43,,2021年10月24日,https://iryojoho.pref.aichi.jp/medical/detail.cfm?objectid=63429,個人,原 哲也,原 哲也,"[○, －, －, －, －, －, ]","[－, －, －, －, －, －, －, ]",na,na,"[, 駐車場の有無（契約駐車場も含む）]",na,na,na,2|1|1,na,na,2|2|0,,na,na,27
2023-09-02,パール歯科医院,名古屋市西区名西二丁目３３番８号 イッツボナンザシティヨシヅヤ名古屋名西店３階,愛知県名古屋市西区名西二丁目33-8, ｲｯﾂﾎﾞﾅﾝｻﾞｼﾃｨﾖｼﾂﾞﾔ名古屋名西店3階,2022年10月25日,https://iryojoho.pref.aichi.jp/medical/detail.cfm?objectid=68395,医療法人,広風会,服部 正巳,"[○, ○, －, －, －, －, ]","[○, －, －, －, －, －, －, ]",na,na,"[, 駐車場の有無（契約駐車場も含む）]",na,na,na,2|1|1,na,na,1|1|0,,na,na,27
2023-09-02,ひとみ歯科医院,名古屋市西区市場木町１６,愛知県名古屋市西区市場木町16,,2023年1月2日,https://iryojoho.pref.aichi.jp/medical/detail.cfm?objectid=63425,個人,石田 ひとみ,石田 ひとみ,"[○, －, －, －, －, －, ]","[－, －, －, －, －, －, －, ]",na,na,"[, 駐車場の有無（契約駐車場も含む）]",na,na,na,1|1|,na,na,1||1,,na,na,27
2023-09-02,ひびの歯科,名古屋市西区西原町１０番地,愛知県名古屋市西区西原町10,,2023年1月16日,https://iryojoho.pref.aichi.jp/medical/detail.cfm?objectid=63430,個人,日比野 和人,日比野 和人,"[○, －, －, －, －, －, ]","[－, ○, －, －, ○, －, －, ]",na,na,"[, 駐車場の有無（契約駐車場も含む）]",na,na,na,1|1|,na,na,1|1|,,na,na,27
2023-09-02,ファミリーデンタルイシダ,名古屋市西区上名古屋一丁目３番１３号,愛知県名古屋市西区上名古屋一丁目3-13,,2023年1月16日,https://iryojoho.pref.aichi.jp/medical/detail.cfm?objectid=63449,医療法人,歯恩会,石田 悟,"[○, －, －, －, －, －, ]","[○, ○, －, －, －, －, －, ]",na,na,"[, 駐車場の有無（契約駐車場も含む）]",na,na,na,1|1|,na,na,6|6|,,na,na,27
2023-09-02,富士歯科,名古屋市西区中小田井５丁目４７５番地,愛知県名古屋市西区中小田井五丁目475,,2023年1月4日,https://iryojoho.pref.aichi.jp/medical/detail.cfm?objectid=71509,個人,大薮 友嗣,大薮 友嗣,"[○, ○, －, －, ○, ○, ]","[○, －, －, －, －, －, －, ]",na,na,"[, 駐車場の有無（契約駐車場も含む）]",na,na,na,|2|,na,na,|1|,,na,na,27
2023-09-02,フタカタ歯科,名古屋市西区五才美町１５ ハイツサンワ１Ｆ,愛知県名古屋市西区五才美町15, ﾊｲﾂｻﾝﾜ1f,2023年1月30日,https://iryojoho.pref.aichi.jp/medical/detail.cfm?objectid=63451,個人,鈴木 一,鈴木 一,"[○, －, －, －, －, －, ]","[－, －, －, －, －, －, －, ]",na,na,"[, 駐車場の有無（契約駐車場も含む）]",na,na,na,1|1|0,na,na,1|1|0,,na,na,27
2023-09-02,フレンズデンタルクリニック,名古屋市西区新道１丁目２１番５号,愛知県名古屋市西区新道一丁目21-5,,2023年4月3日,https://iryojoho.pref.aichi.jp/medical/detail.cfm?objectid=63445,医療法人,光煌会,三浦 唯一,"[○, ○, －, －, －, －, ]","[○, ○, －, －, －, －, －, ]",na,na,"[,  ]",na,na,na,5|3|2,na,na,6|5|1,,na,na,27
2023-09-02,またほ歯科,名古屋市西区又穂町３－２０,愛知県名古屋市西区又穂町三丁目20,,2020年3月13日,https://iryojoho.pref.aichi.jp/medical/detail.cfm?objectid=63456,個人,吉岡 弘二,吉岡 弘二,"[○, ○, －, －, －, －, ]","[○, －, －, －, －, －, －, ]",na,na,"[, 駐車場の有無（契約駐車場も含む）]",na,na,na,1|1|,na,na,1|1|,,na,na,27
2023-09-02,馬渕歯科医院,名古屋市西区城北町二丁目８４番地２,愛知県名古屋市西区城北町二丁目84-2,,2023年1月31日,https://iryojoho.pref.aichi.jp/medical/detail.cfm?objectid=67810,医療法人,優悠会,飯塚 慎也,"[○, －, －, －, －, －, ]","[○, ○, －, －, －, －, －, ]",na,na,"[, 駐車場の有無（契約駐車場も含む）]",na,na,na,2|2|0,na,na,3|0|3,,na,na,27
2023-09-02,みずの歯科クリニック,名古屋市西区城西二丁目１８番１６号,愛知県名古屋市西区城西二丁目18-16,,2023年1月15日,https://iryojoho.pref.aichi.jp/medical/detail.cfm?objectid=67127,個人,水野 正喜,水野 正喜,"[－, －, －, －, －, －, ]","[－, －, －, －, －, －, －, ]",na,na,"[, 駐車場の有無（契約駐車場も含む）]",na,na,na,1||,na,na,1||,,na,na,27
2023-09-02,ミモザ歯科クリニック,名古屋市西区那古野２丁目１９番２５号 Ｍ・Ｔビル１階,愛知県名古屋市西区那古野二丁目19-25, m･tﾋﾞﾙ1階,2022年5月23日,https://iryojoho.pref.aichi.jp/medical/detail.cfm?objectid=69161,医療法人,社団マウデント,西脇 百合子,"[○, ○, －, －, －, －, ]","[－, －, －, －, －, －, －, ]",na,na,"[, 駐車場の有無（契約駐車場も含む）]",na,na,na,1|1|,na,na,2|2|,,na,na,27
2023-09-02,みやこデンタルクリニック,名古屋市西区則武新町三丁目１番１７号 イオンモールＮａｇｏｙａ Ｎｏｒｉｔａｋｅ Ｇａｒｄｅｎ３階,愛知県名古屋市西区則武新町三丁目1-17, ｲｵﾝﾓｰﾙnagoya noritake garden3階,2022年10月25日,https://iryojoho.pref.aichi.jp/medical/detail.cfm?objectid=70989,医療法人,浩風会,織田 元,"[－, －, －, －, －, －, ]","[－, －, －, －, －, －, －, ]",na,na,"[, 駐車場の有無（契約駐車場も含む）]",na,na,na,1|1|0,na,na,1|1|0,,na,na,27
2023-09-02,ミュウデンタルクリニック,名古屋市西区南川町２２５番地 コーポ羽衣１階,愛知県名古屋市西区南川町225, ｺｰﾎﾟ羽衣1階,2021年11月16日,https://iryojoho.pref.aichi.jp/medical/detail.cfm?objectid=68682,個人,盛田 絵理,盛田 絵理,"[○, －, －, －, －, －, ]","[－, －, －, －, －, －, －, ]",na,na,"[, 駐車場の有無（契約駐車場も含む）]",na,na,na,2|1|1,na,na,8|3|5,,na,na,27
2023-09-02,もりかわ歯科・矯正歯科,名古屋市西区庄内通一丁目４０番地 ミユキモール２Ｆ,愛知県名古屋市西区庄内通一丁目40, ﾐﾕｷﾓｰﾙ2f,2023年4月1日,https://iryojoho.pref.aichi.jp/medical/detail.cfm?objectid=63439,個人,森川 博文,森川 博文,"[○, ○, －, ○, －, －, ]","[○, ○, －, －, －, －, －, ]",na,na,"[, 駐車場の有無（契約駐車場も含む）]",na,na,na,1|1|,na,na,||2,,na,na,27
2023-09-02,もり歯科,名古屋市西区那古野２－１７－２３,愛知県名古屋市西区那古野二丁目17-23,,2022年12月30日,https://iryojoho.pref.aichi.jp/medical/detail.cfm?objectid=63401,個人,森 秀哉,森 秀哉,"[－, －, －, －, －, －, ]","[－, －, －, －, －, －, －, ]",na,na,"[,  ]",na,na,na,1|1|,na,na,||,,na,na,28
2023-09-02,森歯科医院,名古屋市西区枇杷島一丁目７番１９号,愛知県名古屋市西区枇杷島一丁目7-19,,2023年5月10日,https://iryojoho.pref.aichi.jp/medical/detail.cfm?objectid=63388,個人,森 彰彦,森 彰彦,"[○, －, －, －, －, －, ]","[○, －, －, －, －, －, －, ]",na,na,"[, 駐車場の有無（契約駐車場も含む）]",na,na,na,1|1|,na,na,||,,na,na,28
2023-09-02,山田歯科医院,名古屋市西区市場木町１７３番地 サンデンハイツ１Ｆ,愛知県名古屋市西区市場木町173, ｻﾝﾃﾞﾝﾊｲﾂ1f,2023年1月8日,https://iryojoho.pref.aichi.jp/medical/detail.cfm?objectid=67605,個人,山田 邦博,山田 邦博,"[○, －, －, －, －, －, ]","[－, ○, －, －, －, －, －, ]",na,na,"[, 駐車場の有無（契約駐車場も含む）]",na,na,na,2|1|1,na,na,1|1|,,na,na,28
2023-09-02,山本歯科医院,名古屋市西区名駅二丁目４番１５号,愛知県名古屋市西区名駅二丁目4-15,,2021年11月11日,https://iryojoho.pref.aichi.jp/medical/detail.cfm?objectid=63713,個人,山本 誠,山本 誠,"[○, －, －, －, ○, －, ]","[－, ○, －, －, －, －, －, ]",na,na,"[, 駐車場の有無（契約駐車場も含む）]",na,na,na,2|2|,na,na,2|0|2,,na,na,28
2023-09-02,ゆうこ歯科,名古屋市西区香呑町１丁目４４番地,愛知県名古屋市西区香呑町一丁目44,,2022年7月15日,https://iryojoho.pref.aichi.jp/medical/detail.cfm?objectid=69082,個人,大西裕子,大西裕子,"[○, ○, －, －, －, －, ]","[－, ○, －, －, －, －, －, ]",na,na,"[, 駐車場の有無（契約駐車場も含む）]",na,na,na,1|1|0,na,na,||,,na,na,28
2023-09-02,ゆう歯科クリニック,名古屋市西区笹塚町一丁目３６番地,愛知県名古屋市西区笹塚町一丁目36,,2023年1月28日,https://iryojoho.pref.aichi.jp/medical/detail.cfm?objectid=68025,医療法人,弓音会,伊藤 裕章,"[○, －, －, －, －, －, ]","[－, ○, －, －, ○, －, －, ]",na,na,"[, 駐車場の有無（契約駐車場も含む）]",na,na,na,3|3|0,na,na,6|5|1,,na,na,28
2023-09-02,横井歯科医院,名古屋市西区鳥見町３－２２パークシティー鳥見２Ｆ,愛知県名古屋市西区鳥見町三丁目22,ﾊﾟ-ｸｼﾃｨ-鳥見2f,2023年6月19日,https://iryojoho.pref.aichi.jp/medical/detail.cfm?objectid=63415,個人,横井 弘孝,横井 弘孝,"[○, －, －, －, －, ○, ]","[○, ○, －, －, －, －, －, ]",na,na,"[, 駐車場の有無（契約駐車場も含む）]",na,na,na,1|1|0,na,na,2|1|3,,na,na,28
2023-09-02,ルーセント歯科・矯正歯科,名古屋市西区牛島町６番１号 名古屋ルーセントタワー３Ｆ,愛知県名古屋市西区牛島町6-1, 名古屋ﾙｰｾﾝﾄﾀﾜ-3f,2021年9月13日,https://iryojoho.pref.aichi.jp/medical/detail.cfm?objectid=66408,医療法人,佑健会,伊藤 秀哉,"[○, ○, －, －, －, －, ]","[○, －, －, －, －, －, －, ]",na,na,"[, 駐車場の有無（契約駐車場も含む）]",na,na,na,8|4|4,na,na,15|12|3,,na,na,28
2023-09-02,アクアタウン歯科クリニック,名古屋市中村区名駅５－３３０８アクアタウン納屋橋１Ｆ,愛知県名古屋市中村区名駅五丁目3308,ｱｸｱﾀｳﾝ納屋橋1f,2017年5月8日,https://iryojoho.pref.aichi.jp/medical/detail.cfm?objectid=63571,個人,植田 啓資,植田 啓資,"[○, ○, －, －, －, －, ]","[○, －, －, －, －, －, －, ]",na,na,"[,  ]",na,na,na,2|2|,na,na,1|1|,,na,na,28
2023-09-02,あしかり歯科,名古屋市中村区烏森町一丁目１３２番１ エクレールかすもり１Ｆ,愛知県名古屋市中村区烏森町一丁目132-1, ｴｸﾚｰﾙｶｽﾓﾘ1f,2023年1月5日,https://iryojoho.pref.aichi.jp/medical/detail.cfm?objectid=70344,個人,芦刈 明,芦刈 明,"[○, －, －, －, －, －, ]","[－, －, －, －, －, －, －, ]",na,na,"[, 駐車場の有無（契約駐車場も含む）]",na,na,na,1|1|,na,na,||,,na,na,28
2023-09-02,アバンダンスデンタル名古屋,名古屋市中村区椿町１６番４号 しらさぎビル１階,愛知県名古屋市中村区椿町16-4, ｼﾗｻｷﾞﾋﾞﾙ1階,2022年6月3日,https://iryojoho.pref.aichi.jp/medical/detail.cfm?objectid=71322,個人,金谷 宏樹,金谷 宏樹,"[○, －, －, －, －, －, ]","[○, －, －, －, －, －, －, ]",na,na,"[, 駐車場の有無（契約駐車場も含む）]",na,na,na,2|1|1,na,na,3|3|,,na,na,28
2023-09-02,あらわい歯科,名古屋市中村区西栄町２７,愛知県名古屋市中村区西栄町27,,2021年11月2日,https://iryojoho.pref.aichi.jp/medical/detail.cfm?objectid=63508,医療法人,伸葉会,松井 康賢,"[○, ○, －, －, －, －, ]","[○, ○, －, －, ○, －, －, ]",na,na,"[, 駐車場の有無（契約駐車場も含む）]",na,na,na,3|2|1,na,na,2|2|0,,na,na,28
2023-09-02,いいだ歯科医院,名古屋市中村区豊幡町３番地,愛知県名古屋市中村区豊幡町3,,2023年6月26日,https://iryojoho.pref.aichi.jp/medical/detail.cfm?objectid=63566,個人,飯田 丈二,飯田 丈二,"[○, －, －, －, －, －, ]","[○, －, －, －, －, －, －, ]",na,na,"[, 駐車場の有無（契約駐車場も含む）]",na,na,na,1|1|,na,na,1|1|,,na,na,28
2023-09-02,いしはら総合歯科,名古屋市中村区千成通３－３３,愛知県名古屋市中村区千成通三丁目33,,2021年10月5日,https://iryojoho.pref.aichi.jp/medical/detail.cfm?objectid=67551,個人,石原 健太郎,石原 健太郎,"[○, ○, －, －, －, －, ]","[○, ○, －, －, －, －, －, ]",na,na,"[, 駐車場の有無（契約駐車場も含む）]",na,na,na,1|1|,na,na,3|2|1,,na,na,28
2023-09-02,いとう歯科,名古屋市中村区乾出町２－２９,愛知県名古屋市中村区乾出町二丁目29,,2023年1月26日,https://iryojoho.pref.aichi.jp/medical/detail.cfm?objectid=63718,個人,伊藤 貴志,伊藤 貴志,"[○, ○, －, －, －, －, ]","[○, ○, －, －, ○, －, －, ]",na,na,"[, 駐車場の有無（契約駐車場も含む）]",na,na,na,2|1|1,na,na,2|1|1,,na,na,28
2023-09-02,伊藤歯科医院,名古屋市中村区名駅南一丁目２３番２９号,愛知県名古屋市中村区名駅南一丁目23-29,,2022年5月27日,https://iryojoho.pref.aichi.jp/medical/detail.cfm?objectid=63461,個人,伊藤 一彦,伊藤 一彦,"[○, －, －, －, －, －, ]","[○, －, －, －, －, －, －, ]",na,na,"[, 駐車場の有無（契約駐車場も含む）]",na,na,na,1|1|,na,na,||,,na,na,28
2023-09-02,医療法人一栄会 宮本歯科,名古屋市中村区上石川町三丁目２１番,愛知県名古屋市中村区上石川町三丁目21,,2023年4月1日,https://iryojoho.pref.aichi.jp/medical/detail.cfm?objectid=63722,医療法人,一栄会,宮本 正彰,"[○, ○, －, －, ○, ○, ]","[○, ○, －, －, －, －, －, ]",na,na,"[, 駐車場の有無（契約駐車場も含む）]",na,na,na,5|2|3,na,na,11|10|1,,na,na,28
2023-09-02,医療法人晃明会 藤井歯科医院,名古屋市中村区畑江通九丁目２４番地１ ルネッサ岩塚１階,愛知県名古屋市中村区畑江通九丁目24-1, ﾙﾈｯｻ岩塚1階,2023年5月23日,https://iryojoho.pref.aichi.jp/medical/detail.cfm?objectid=63494,医療法人,晃明会,藤井 元宏,"[○, ○, －, －, －, ○, ]","[○, ○, －, －, －, －, －, ]",na,na,"[, 駐車場の有無（契約駐車場も含む）]",na,na,na,3|1|2,na,na,4|3|1,,na,na,28
2023-09-02,医療法人佐藤会 さとう歯科,名古屋市中村区草薙町１丁目１０１番地の３,愛知県名古屋市中村区草薙町一丁目101-3,,2023年1月22日,https://iryojoho.pref.aichi.jp/medical/detail.cfm?objectid=63518,医療法人,佐藤会,佐藤 一郎,"[○, －, －, －, －, －, ]","[○, ○, －, －, －, －, －, ]",na,na,"[, 駐車場の有無（契約駐車場も含む）]",na,na,na,3|1|2,na,na,2||2,,na,na,28
2023-09-02,医療法人社団有心会 クリア歯科名古屋院,名古屋市中村区椿町５番１０号 ＣＯＲＥｍｅｉｅｋｉ９Ｆ,愛知県名古屋市中村区椿町5-10, coremeieki9f,2021年3月8日,https://iryojoho.pref.aichi.jp/medical/detail.cfm?objectid=63706,医療法人,社団有心会,長谷川 隼世,"[○, ○, －, －, －, －, ]","[○, －, －, －, －, －, －, ]",na,na,"[,  ]",na,na,na,3|2|1,na,na,2|2|,,na,na,28
2023-09-02,医療法人高須クリニック 高須デンタルクリニック,名古屋市中村区名駅四丁目２４番１６号広小路ガーデンアベニュー５階,愛知県名古屋市中村区名駅四丁目24-16, 広小路ｶﾞ-ﾃﾞﾝｱﾍﾞﾆｭ-5階,2019年6月19日,https://iryojoho.pref.aichi.jp/medical/detail.cfm?objectid=63730,医療法人,高須クリニック,高須 久弥,"[－, －, －, －, －, －, ]","[－, －, －, －, －, －, －, ]",na,na,"[,  ]",na,na,na,1|1|,na,na,1|1|,,na,na,29
2023-09-02,医療法人鉄隻会 うるおい歯科,名古屋市中村区太閤通６丁目３０番地,愛知県名古屋市中村区太閤通六丁目30,,2020年10月30日,https://iryojoho.pref.aichi.jp/medical/detail.cfm?objectid=68217,医療法人,鉄隻会,奥村 潤一郎,"[○, －, －, －, －, －, ]","[○, ○, －, －, ○, －, －, ]",na,na,"[, 駐車場の有無（契約駐車場も含む）]",na,na,na,1|1|,na,na,2|2|,,na,na,29
2023-09-02,医療法人日進会 名古屋矯正歯科診療所,名古屋市中村区名駅南二丁目１４番１９号 住友生命名古屋ビル１４階,愛知県名古屋市中村区名駅南二丁目14-19, 住友生命名古屋ﾋﾞﾙ14階,2023年5月24日,https://iryojoho.pref.aichi.jp/medical/detail.cfm?objectid=63489,医療法人,日進会,佐奈 正敏,"[－, ○, ○, ○, －, －, ]","[－, ○, ○, －, －, －, －, ]",na,na,"[,  ]",na,na,na,10|7|3,na,na,9|9|,,na,na,29
2023-09-02,医療法人美和会 近藤歯科,名古屋市中村区佐古前町２０番８号,愛知県名古屋市中村区佐古前町20-8,,2023年1月8日,https://iryojoho.pref.aichi.jp/medical/detail.cfm?objectid=63543,医療法人,美和会,近藤 滋,"[○, －, －, －, －, －, ]","[○, －, －, －, －, －, －, ]",na,na,"[, 駐車場の有無（契約駐車場も含む）]",na,na,na,3|2|1,na,na,1|1|,,na,na,29
2023-09-02,医療法人 メルサ会 飯田歯科 メルサ歯科室,名古屋市中村区名駅１－２－４名鉄ターミナルビル２Ｆ,愛知県名古屋市中村区名駅一丁目2-4,名鉄ﾀｰﾐﾅﾙﾋﾞﾙ2f,2019年7月3日,https://iryojoho.pref.aichi.jp/medical/detail.cfm?objectid=63485,個人,飯田 啓介,飯田 啓介,"[○, －, －, －, －, －, ]","[○, －, －, －, －, －, －, ]",na,na,"[, 駐車場の有無（契約駐車場も含む）]",na,na,na,4|4|,na,na,3|3|,,na,na,29
2023-09-02,岩田歯科医院,名古屋市中村区本陣通３－４１,愛知県名古屋市中村区本陣通三丁目41,,2016年6月14日,https://iryojoho.pref.aichi.jp/medical/detail.cfm?objectid=63463,個人,岩田 明久,岩田 明久,"[○, －, －, －, －, －, ]","[－, －, －, －, －, －, －, ]",na,na,"[, 駐車場の有無（契約駐車場も含む）]",na,na,na,2|2|,na,na,||,,na,na,29
2023-09-02,いわつか歯科クリニック,名古屋市中村区岩塚本通４丁目３７番地,愛知県名古屋市中村区岩塚本通四丁目37,,2022年10月26日,https://iryojoho.pref.aichi.jp/medical/detail.cfm?objectid=63513,個人,岩塚 長門,岩塚 長門,"[○, ○, －, －, ○, －, ]","[○, ○, －, －, ○, －, －, ]",na,na,"[, 駐車場の有無（契約駐車場も含む）]",na,na,na,3|3|,na,na,6|5|1,,na,na,29
2023-09-02,いわま歯科クリニック,名古屋市中村区千成通一丁目５０番地の１ Ａ．Ｉ．ＢＵＩＬＤ．稲穂１Ｆ,愛知県名古屋市中村区千成通一丁目50-1, a.i.build.稲穂1f,2023年6月28日,https://iryojoho.pref.aichi.jp/medical/detail.cfm?objectid=72001,医療法人,Aile,岩間 彰宏,"[－, －, －, －, －, －, ]","[－, －, －, －, －, －, －, ]",na,na,"[, 駐車場の有無（契約駐車場も含む）]",na,na,na,7|2|5,na,na,5|3|2,,na,na,29
2023-09-02,内堀歯科医院,名古屋市中村区那古野一丁目４７番１号 国際センタービル１０階,愛知県名古屋市中村区那古野一丁目47-1, 国際ｾﾝﾀｰﾋﾞﾙ10階,2023年8月23日,https://iryojoho.pref.aichi.jp/medical/detail.cfm?objectid=63514,個人,内堀 典保,内堀 典保,"[○, －, －, －, －, －, ]","[○, ○, －, －, －, －, －, ]",na,na,"[, 駐車場の有無（契約駐車場も含む）]",na,na,na,3|2|1,na,na,1|1|,,na,na,29
2023-09-02,エクラージュＭデンタルオフィス,名古屋市中村区鳥居西通１丁目５２ エクラージュＭ １Ｆ,愛知県名古屋市中村区鳥居西通一丁目52, ｴｸﾗｰｼﾞｭm 1f,2023年6月19日,https://iryojoho.pref.aichi.jp/medical/detail.cfm?objectid=72183,個人,岩間 真紀,岩間 真紀,"[○, －, －, －, －, －, ]","[－, ○, －, －, －, －, －, ]",na,na,"[, 駐車場の有無（契約駐車場も含む）]",na,na,na,5|1|4,na,na,2||2,,na,na,29
2023-09-02,エスカ歯科・矯正歯科,名古屋市中村区椿町６番９号先 エスカ地下街,愛知県名古屋市中村区椿町6-9, 先 ｴｽｶ地下街,2022年2月14日,https://iryojoho.pref.aichi.jp/medical/detail.cfm?objectid=65928,医療法人,清翔会,荒木 孝之,"[○, ○, －, －, －, －, ]","[○, ○, －, －, ○, －, －, ]",na,na,"[,  ]",na,na,na,9|9|,na,na,8|7|1,,na,na,29
2023-09-02,Ｎセントラルクリニック歯科,名古屋市中村区名駅南一丁目１７番２８号 ミノビル８階,愛知県名古屋市中村区名駅南一丁目17-28, ﾐﾉﾋﾞﾙ8階,2023年6月16日,https://iryojoho.pref.aichi.jp/medical/detail.cfm?objectid=66537,個人,廣瀬 紀子,廣瀬 紀子,"[－, －, －, －, －, －, ]","[－, －, －, －, －, －, －, ]",na,na,"[,  ]",na,na,na,2|1|1,na,na,||,,na,na,29
2023-09-02,えびす歯科,名古屋市中村区千成通６－５ コーポサンシャイン１Ｆ,愛知県名古屋市中村区千成通六丁目5, ｺｰﾎﾟｻﾝｼｬｲﾝ1f,2021年4月3日,https://iryojoho.pref.aichi.jp/medical/detail.cfm?objectid=65281,個人,黒木 豊,黒木 豊,"[○, ○, －, －, ○, ○, ]","[○, －, －, －, －, －, －, ]",na,na,"[, 駐車場の有無（契約駐車場も含む）]",na,na,na,3|1|4,na,na,19|6|13,,na,na,29
2023-09-02,大口弘歯科クリニック名古屋駅前院,名古屋市中村区名駅３丁目９－２３,愛知県名古屋市中村区名駅三丁目9-23,,2021年8月16日,https://iryojoho.pref.aichi.jp/medical/detail.cfm?objectid=67376,医療法人,大徳会,大口 弘,"[○, ○, －, －, －, －, ]","[○, ○, －, －, －, －, －, ]",na,na,"[,  ]",na,na,na,2|1|1,na,na,0|0|0,,na,na,29
2023-09-02,大場歯科医院,名古屋市中村区名駅３－１３－２８名駅セブンスタービル９Ｆ,愛知県名古屋市中村区名駅三丁目13-28,名駅ｾﾌﾞﾝｽﾀｰﾋﾞﾙ9f,2017年8月24日,https://iryojoho.pref.aichi.jp/medical/detail.cfm?objectid=63568,個人,大場 芳宏,大場 芳宏,"[○, －, －, －, －, －, ]","[○, －, －, －, －, －, －, ]",na,na,"[,  ]",na,na,na,1|1|,na,na,||,,na,na,29
2023-09-02,オガワ歯科,名古屋市中村区道下町３－１１,愛知県名古屋市中村区道下町三丁目11,,2016年5月7日,https://iryojoho.pref.aichi.jp/medical/detail.cfm?objectid=63556,個人,小川 卓志,小川 卓志,"[○, －, －, －, ○, －, ]","[○, ○, －, －, －, －, －, ]",na,na,"[, 駐車場の有無（契約駐車場も含む）]",na,na,na,1|1|,na,na,||,,na,na,29
2023-09-02,小川歯科医院,名古屋市中村区横井１－１４０,愛知県名古屋市中村区横井一丁目140,,2021年10月28日,https://iryojoho.pref.aichi.jp/medical/detail.cfm?objectid=63523,個人,小川 正義,小川 正義,"[○, －, －, －, －, －, ]","[○, －, －, －, －, －, －, ]",na,na,"[, 駐車場の有無（契約駐車場も含む）]",na,na,na,1|1|,na,na,||,,na,na,29
2023-09-02,お口プラス 名古屋名駅院,名古屋市中村区椿町１４－７ ＴＲＵＮＫ椿町８階,愛知県名古屋市中村区椿町14-7, trunk椿町8階,2023年5月24日,https://iryojoho.pref.aichi.jp/medical/detail.cfm?objectid=72129,個人,稲葉将太,若山賢人,"[○, ○, －, －, －, －, ]","[○, －, －, －, －, －, －, ]",na,na,"[,  ]",na,na,na,4|2|2,na,na,3|3|0,,na,na,29
2023-09-02,奥村歯科医院,名古屋市中村区上ノ宮町１－３２,愛知県名古屋市中村区上ﾉ宮町一丁目32,,2021年10月5日,https://iryojoho.pref.aichi.jp/medical/detail.cfm?objectid=63464,個人,奥村 剛史,奥村 剛史,"[○, ○, －, －, ○, ○, ]","[○, ○, －, －, －, －, －, ]",na,na,"[, 駐車場の有無（契約駐車場も含む）]",na,na,na,1|1|,na,na,1|1|1,,na,na,29
2023-09-02,梶川歯科医院,名古屋市中村区並木１丁目５７番地,愛知県名古屋市中村区並木一丁目57,,2023年1月15日,https://iryojoho.pref.aichi.jp/medical/detail.cfm?objectid=63500,医療法人,梶川歯科医院,梶川 宗久,"[○, －, －, －, －, －, ]","[○, －, －, －, －, －, －, ]",na,na,"[, 駐車場の有無（契約駐車場も含む）]",na,na,na,2|2|,na,na,4|4|,,na,na,29
2023-09-02,かすもり・おしむら歯科口腔機能クリニック,名古屋市中村区烏森町８－３０６,愛知県名古屋市中村区烏森町八丁目306,,2023年8月16日,https://iryojoho.pref.aichi.jp/medical/detail.cfm?objectid=69992,個人,押村 憲昭,押村 憲昭,"[○, ○, －, －, －, ○, ]","[○, －, －, －, ○, －, －, ]",na,na,"[, 駐車場の有無（契約駐車場も含む）]",na,na,na,1|1|1,na,na,6|2|4,,na,na,30
2023-09-02,加藤歯科,名古屋市中村区鳥居西通１－４３,愛知県名古屋市中村区鳥居西通一丁目43,,2020年10月9日,https://iryojoho.pref.aichi.jp/medical/detail.cfm?objectid=63520,個人,加藤 善久,加藤 善久,"[○, ○, －, －, ○, －, ]","[○, ○, －, －, －, －, －, ]",na,na,"[, 駐車場の有無（契約駐車場も含む）]",na,na,na,2|1|1,na,na,1|1|,,na,na,30
